id,title,description,product_type,alias,mrp,price_display_amount,discount_percentage,product_tags,product_collections
15238,Ruhi|Dress With Gather Details,"Brown midi dress with gather details. Short, puff sleeves. Fit and flare silhouette, and features pockets. Crafted from 100% cotton, the dress is sustainable and eco-friendly",Dress,virgio,2390,2390,0.0,"Colour:Brown, Fabric:Cotton, Gender:Women, GID_VWWDR24302065, GroupId:VWWDR24372065, Print:Solid, StyleID:VWWDR2437206501","ALL COLLECTIONS, All Dresses, Autumn Pop, Azure Isles, Brunch Ready, Casual Essentials, Cotton Collection, Denim & Beyond, Dresses, Dresses veronica, Dresses with Pockets, Earth-friendly Fabrics, Eco Blue Dresses For Women, Fit and Flare Dress, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Midi Dresses, Mocha Mousse, Modern Muse, Natural Fabrics, Organic Cotton Dresses For Women, Pool party dresses, The Apple Closet, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The Rakhi Edit, The Virgio Promise, TOP HOURGLASS, Tru Linen, Unstoppably You!, Vacation Vibe, Vintage Bloom"
15240,Delphie|Strappy Smocking Denim Dress,"Light blue strappy smocking denim dress. Mini dress. Fit and flare silhouette. Crafted from 100% cotton, the dress is sustainable and eco-friendly",Dress,virgio,1990,1195,39.95,"Colour:Light Blue, Fabric:Denim, Gender:Women, GID_VWWDR24324015, GroupID:VWWDR24324015, Print:Solid, StyleID:VWWDR2432401502","ALL COLLECTIONS, Bleed Blue, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Rock & RosÃ©, The Denim Drop, Threads of Freedom"
15241,Isa|Blue High Waist Jeans,"Blue high waist jeans with visible horn buttons. Wide leg denims that are ankle length. Crafted from 100% cotton, the denims are sustainable and eco-friendly",Trouser,virgio,1990,1795,9.8,"Colour:Blue, Fabric:Denim, Gender:Women, GID_VWWJE24360282, GroupID:VWWJE24360282, Print:Solid, StyleID:VWWJE2436028201","ALL COLLECTIONS, Bottomwear veronica, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Mystic Blue, Snug Season, The Denim Drop, Threads of Freedom, trousers"
15243,Eira|Blue Denim Smocking Dress,"Dark blue strappy smocking denim dress. Mini dress. Fit and flare silhouette. Crafted from 100% cotton, the dress is sustainable and eco-friendly",Dress,virgio,1990,1195,39.95,"Colour:Dark Blue, Fabric:Denim, Gender:Women, GID_VWWDR24324015, GroupID:VWWDR24324015, Print:Solid, StyleID:VWWDR2432401501","ALL COLLECTIONS, Bleed Blue, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Rock & RosÃ©, The Denim Drop"
15246,Gaia|Blue Wide Leg Denim,"Blue elasticated waist wide leg denims. Featuring a straight fit and hem. Crafted from 100% cotton, the denims are sustainable and eco-friendly",Trouser,virgio,1990,1795,9.8,"Colour:Blue, Fabric:Denim, Gender:Women, GID_VWWJE24360276, GroupID:VWWJE24360276, Print:Solid, StyleID:VWWJE2436027602","ALL COLLECTIONS, Bottom wear, Bottomwear veronica, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Snug Season, The Denim Drop, trousers"
15247,Dove|Dark Blue Denim Shirt,"Dark blue pleated sleeve denim shirt. Regular fit, with shirt collar. Short sleeves. Crafted from 100% cotton, the shirt is sustainable and eco-friendly",Shirt,virgio,1990,1395,29.9,"Colour:Dark Blue, Fabric:Denim, Gender:Women, GID_VWWSH24360293, GroupID:VWWSH24360293, Print:Solid, StyleID:VWWSH2436029302","ALL COLLECTIONS, Bleed Blue, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Jackets, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Shirts and Blouses, Snug Season, The Boyfriend's Hoodie, The Classic Edit, The Denim Drop, Tops, Topwear, Topwear veronica"
15249,Mae|Dark Blue Wrap Mini Skirt,"Dark blue buttoned wrap up mini skirt. Fitted throughout. Crafted from 100% cotton, the skirt is sustainable and eco-friendly",Skirt,virgio,1590,1435,9.75,"Colour:Dark Blue, Fabric:Denim, Gender:Women, GID_VWWSK24360291, GroupID:VWWSK24360291, Print:Solid, StyleID:VWWSK2436029102","ALL COLLECTIONS, Bleed Blue, Bottomwear veronica, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Skirts | Shorts, The Denim Drop"
15250,Zaya|Black High Waist Jeans,"Black high waist jeans with visible horn buttons. Wide leg denims that are ankle length. Crafted from 100% cotton, the denims are sustainable and eco-friendly",Trouser,virgio,1790,1075,39.94,"Colour:Black, Fabric:Denim, Gender:Women, GID_VWWJE24360282, GroupID:VWWJE24360282, Print:Solid, StyleID:VWWJE2436028203","ALL COLLECTIONS, Bottomwear veronica, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Snug Season, The Denim Drop, trousers"
15252,Noa|Grey Wide Leg Denim,"Grey elasticated waist wide-leg denim. Featuring a straight fit and hem. Crafted from 100% cotton, the denims are sustainable and eco-friendly",Trouser,virgio,1990,1195,39.95,"Colour:Grey, Fabric:Denim, Gender:Women, GID_VWWJE24360276, GroupID:VWWJE24360276, Print:Solid, StyleID:VWWJE2436027601","ALL COLLECTIONS, Bottomwear veronica, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Snug Season, The Denim Drop, trousers"
15253,Heather|Drop Shoulder Trucker Jacket,"Light blue drop shoulder trucker jacket. Full sleeves, with shirt collar. Regular fit. Crafted from 100% cotton, the shirt is sustainable and eco-friendly",Shirt,virgio,2590,2590,0.0,"Colour:Light Blue, Fabric:Denim, Gender:Women, GID_VWWJK24324017, GroupID:VWWJK24324017, Print:Solid, StyleID:VWWJK2432401701","ALL COLLECTIONS, Bleed Blue, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Jackets, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Shirts and Blouses, Snug Season, The Boyfriend's Hoodie, The Classic Edit, The Denim Drop, Threads of Freedom"
15257,Verity|Light Blue Wrap Mini Skirt,"Light blue buttoned wrap up mini skirt. Fitted throughout. Crafted from 100% cotton, the skirt is sustainable and eco-friendly",Skirt,virgio,1590,1115,29.87,"Colour:Light Blue, Fabric:Denim, Gender:Women, GID_VWWSK24360291, GroupID:VWWSK24360291, Print:Solid, StyleID:VWWSK2436029101","ALL COLLECTIONS, Bleed Blue, Bottomwear veronica, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Rock & RosÃ©, Skirts | Shorts, The Denim Drop, Threads of Freedom"
15259,Blue|Denim Pintuck Crop Shirt,"Light blue cropped shirt with pintuck detail. Regular fit, with shirt collar. Featuring short, puff sleeves. Crafted from 100% cotton, the shirt is sustainable and eco-friendly",Shirt,virgio,1790,1615,9.78,"Colour:Blue, Fabric:Denim, Gender:Women, GID_VWWSH24360294, GroupID:VWWSH24360294, Print:Solid, StyleID:VWWSH2436029402","ALL COLLECTIONS, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Rock & RosÃ©, Shirts and Blouses, The Classic Edit, The Denim Drop, Threads of Freedom, Tops, Topwear, Topwear veronica"
15260,Rio|Dark Blue High Waist Jeans,"Dark blue high waist jeans with visible horn buttons. Wide leg denims that are ankle length. Crafted from 100% cotton, the denims are sustainable and eco-friendly",Trouser,virgio,1990,1195,39.95,"Colour:Dark Blue, Fabric:Denim, Gender:Women, GID_VWWJE24360282, GroupID:VWWJE24360282, Print:Solid, StyleID:VWWJE2436028202","ALL COLLECTIONS, Bleed Blue, Bottomwear veronica, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Snug Season, The Denim Drop, trousers"
15262,Sunny|Cotton Panelled Trousers,"Blue panelled straight denim trousers. Features pockets. Made from cotton, the fit is sustainable and eco-friendly",Jeans,virgio,2790,2515,9.86,"Colour:Blue, Fabric:Denim, Gender:Women, GID_VWWJE24314002, GroupID:VWWJE24314002, Print:Solid and Stripes, StyleID:VWWJE2431400201","ALL COLLECTIONS, Bottom wear, Bottomwear veronica, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Rock & RosÃ©, Snug Season, The Denim Drop, trousers"
15264,Rain|Cotton Denim Fusion Midi Skirt,"Our blue and olive midi skirt features a denim yoke. Regular fit. Made from cotton, the fit is sustainable and eco-friendly",Skirt,virgio,2590,1555,39.96,"Colour:Blue And Olive, Fabric:Denim, Gender:Women, GID_VWWSK24314003, GroupID:VWWSK24314003, Print:Solid, StyleID:VWWSK2431400301","ALL COLLECTIONS, Bottomwear veronica, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Rock & RosÃ©, Skirts | Shorts, The Denim Drop, Threads of Freedom"
15268,Raisha Top|Cotton Smocking Top,"Strapless black smocking top with a fit and flared design. Made from cotton, the top is sustainable and eco-friendly",Top,virgio,1790,1075,39.94,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTO24446107, GroupID:VWWTO24446107, Print:Solid, StyleID:VWWTO2444610701","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Crimson Night, Date Ready, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Natural Fabrics, Office To Off-Duty, Party Wear, Santa's Chic List, The Knotted Affair"
15270,Esin|Blue Oversized Plaid Shirt,"Blue oversized plaid shirt. Long, cuffed sleeves. Functional pockets with a classic button-down closure. Crafted from 100% cotton, the shacket is sustainable and eco-friendly",Shirt,virgio,1990,1990,0.0,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWSH24454051, GroupID:VWWSH24454051, Print:Checked, StyleID:VWWSH2445405101","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Natural Fabrics, Office To Off-Duty, Shirts and Blouses, Snug Season, The Classic Edit, The Denim Drop, The Grid Collective, Threads of Freedom, Tops, Topwear, Topwear veronica"
15272,Ceylan|Cotton Plaid Shacket,"Red plaid shacket. Long, cuffed sleeves. Functional pockets with a classic button-down closure. Crafted from 100% cotton, the shacket is sustainable and eco-friendly",Shirt,virgio,1790,1790,0.0,"Colour:Red, Fabric:Cotton, Gender:Women, GID_VWWSH24454052, GroupID:VWWSH24454052, Print:Checked, StyleID:VWWSH2445405201","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Crimson Night, Denim & Beyond, Earth-friendly Fabrics, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Lounge Wear, Manushi Chilar's Party Go-To's!, Natural Fabrics, Office To Off-Duty, Red Velvet, Shirts and Blouses, Snug Season, The Classic Edit, The Denim Drop, The Grid Collective, Tops, Topwear, Topwear veronica"
15273,Penelope|Green Cropped Plaid Shacket,"Green cropped plaid shacket. Long, cuffed sleeves. Functional pockets with a classic button-down closure. Crafted from 100% cotton, the shacket is sustainable and eco-friendly",Shirt,virgio,1790,1790,0.0,"Colour:Green, Fabric:Cotton, Gender:Women, GID_VWWSH24454050, GroupID:VWWSH24454050, Print:Checked, StyleID:VWWSH2445405001","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Green Breeze, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Manushi Chilar's Party Go-To's!, Natural Fabrics, Office To Off-Duty, Shirts and Blouses, Snug Season, The Classic Edit, The Denim Drop, The Grid Collective, Threads of Freedom, Tops, Topwear, Topwear veronica"
15275,Karal |Paneled Fitted Bodice Dress,Blue strappy fit and flare midi dress. Sweetheart neckline. Crafted from cotton the dress is sustainable and eco-friendly,Dress,virgio,2590,2335,9.85,"Colour:Blue, Fabric:Denim, Gender:Women, GID_VWWDR24374069, GroupID:VWWDR24374069, Print:Solid, StyleID:VWWDR2437406901","ALL COLLECTIONS, All Dresses, Denim & Beyond, Dresses, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Rock & RosÃ©, The Denim Drop, Threads of Freedom"
15277,Charlotte|Trucotton White Pant With Rough Edge,"A contemporary take on classic denim, featuring a high-waisted flared silhouette and a raw-edge hem for effortless movement. Tailored pockets and a structured fit, meticulously crafted from 100% premium cotton.",Trouser,virgio,2590,1555,39.96,"Colour:Off White, Fabric:Cotton, Gender:Women, GID_VWWJE24345008, GroupID:VWWJE24345008, Print:Solid, StyleID:VWWJE2434500802","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Natural Fabrics, Pink Snow, Rock & RosÃ©, Snug Season, trousers, White Bloom"
15279,RihannaTop|Blue Embroidered Vest,A blue structured sleeveless waistcoat with a V-neckline and intricate rose embroidery. Designed with a fitted bodycon silhouette and a tailored straight hem. Crafted from a premium viscose-linen blend for timeless elegance.,Top,virgio,2390,2155,9.83,"Colour:Blue, Fabric:Viscose, Gender:Women, GID_VWWWC24345015, GroupID:VWWWC24345015, Print:Embellished, StyleID:VWWWC2434501501","ALL COLLECTIONS, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Natural Fabrics, Rock & RosÃ©, Threads of Freedom, Tops, Topwear, Topwear veronica, Viscose Collection"
15280,Xena|Linen+Olive Overlap Tie-Up Pant,"A refined take on modern draping, these wrap-around pants feature an elegant knotted overlap detail for an effortlessly sculpted look. Tailored from a premium viscose-linen blend for breathability and durability.",Trouser,virgio,2590,1555,39.96,"Colour:Olive, Fabric:Viscose, Gender:Women, GID_VWWTR24345009, GroupID:VWWTR24345009, Print:Solid, StyleID:VWWTR2434500901","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Mocha Mousse, Natural Fabrics, Rock & RosÃ©, Snug Season, trousers, Viscose Collection"
15282,Ophelia|Blue Pleated Flared Jeans,"Solid blue front-pleated flared jeans. A sophisticated take on denim, featuring a flattering front-pleated design and a chic fit-and-flare silhouette. Tailored with a straight hem, functional pockets, and a front zipper closure. Crafted from 100% cotton for a breathable, sustainable, and effortlessly stylish fit.",Trouser,virgio,2590,2335,9.85,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWJE24345010, GroupID:VWWJE24345010, Print:Solid, StyleID:VWWJE2434501001","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Natural Fabrics, Rock & RosÃ©, trousers"
15284,Gemma|Trucotton Pink Pleated Flared Pant,"Soft pink front-pleated flared jeans. A sophisticated take on denim, featuring a flattering front-pleated design and a chic fit-and-flare silhouette. Tailored with a straight hem, functional pockets, and a front zipper closure. Crafted from 100% cotton for a breathable, sustainable, and effortlessly stylish fit.",Trouser,virgio,2590,2590,0.0,"Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWJE24345010, GroupID:VWWJE24345010, Print:Solid, StyleID:VWWJE2434501002","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Chasing Butterflies, Cotton Collection, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Manushi Chilar's Party Go-To's!, Natural Fabrics, Pink Bloom, Pink Snow, Rock & RosÃ©, Snug Season, The Bloom Collective, The Galentines Brunch, trousers"
15286,Beatrice|Blue Overlap Wrap Pants,"A sleek reinterpretation of classic tailoring, these wrap-style knotted pants feature a streamlined straight hem and fluid drape. Crafted in a premium viscose-linen blend for refined comfort and longevity.",Trouser,virgio,2590,2335,9.85,"Colour:Blue, Fabric:Viscose, Gender:Women, GID_VWWTR24345009, GroupID:VWWTR24345009, Print:Solid, StyleID:VWWTR2434500902","ALL COLLECTIONS, Bottom wear, Bottomwear veronica, Casual Essentials, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Natural Fabrics, Rock & RosÃ©, trousers, Viscose Collection"
15288,Sophia|Trucotton Rough Edged Olive Pant,"Designed for structure and ease, this flared denim features a subtly distressed hem and a high-waisted fit for a flattering silhouette. Crafted from pure cotton for a refined yet relaxed finish.",Trouser,virgio,2590,1555,39.96,"Colour:Olive, Fabric:Cotton, Gender:Women, GID_VWWJE24345008, GroupID:VWWJE24345008, Print:Solid, StyleID:VWWJE2434500801","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Natural Fabrics, Rock & RosÃ©, Snug Season, trousers"
15290,Lily|Truviscose Floral Front Knotted Top,"A sophisticated front-knotted blouse with voluminous puff sleeves and a delicate keyhole detail. Crafted from luxurious viscose for a soft, airy feel and a timeless, enduring elegance.",Top,virgio,1790,1075,39.94,"Colour:Off White, Fabric:Viscose, Gender:Women, GID_VWWTO24345005, GroupID:VWWTO24345005, Print:Floral, StyleID:VWWTO2434500501","ALL COLLECTIONS, Casual Essentials, Chasing Butterflies, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Natural Fabrics, Pink Snow, Rock & RosÃ©, Santa's Chic List, The Bloom Collective, The Galentines Brunch, Tops, Topwear, Topwear veronica, Viscose Collection, White Bloom"
15292,Taylor Top|Floral Square-Neck Top,"A bold, structured crop top featuring a square neckline, short puff sleeves, and a tailored fit-and-flare silhouette. Finished with a delicate button closure, crafted from 100% cotton for sustainable elegance.",Top,virgio,1990,1795,9.8,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWTO24345014, GroupID:VWWTO24345014, Print:Floral, StyleID:VWWTO2434501401","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Natural Fabrics, Rock & RosÃ©, The Bloom Collective, Threads of Freedom, Tops, Topwear, Topwear veronica"
15293,Britney|Linen+ Olive Linen Co Ord Set,"Our olive co-ord set features a waistcoat with knee-length shorts. V-neck, sleeveless waistcoat. Pants feature flap pockets. Made from a viscose linen blend, making it durable and long-lasting",Co-Ord,virgio,4580,4580,0.0,"Colour:Olive, Fabric:Viscose, Gender:Women, GID_VWWCO24355015, GroupID:VWWCO24355015, Print:Embellished, StyleID:VWWCO2435501502","ALL COLLECTIONS, Casual Essentials, Co-ords, coord-sets, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Natural Fabrics, Perfect Match, Perfect Match!, Rock & RosÃ©, The White Lotus, Threads of Freedom, Viscose Collection"
15295,Rihanna|Rose Detail Co-Ord Set,"Our blue co-ord set features a waistcoat with knee-length shorts. V-neck, sleeveless waistcoat. Pants feature flap pockets. Made from a viscose linen blend, making it durable and long lasting",Co-Ord,virgio,4580,4130,9.83,"Colour:Blue, Fabric:Viscose, Gender:Women, GID_VWWCO24355015, GroupID:VWWCO24355015, Print:Embellished, StyleID:VWWCO2435501501","ALL COLLECTIONS, Casual Essentials, Co-ords, coord-sets, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Natural Fabrics, Perfect Match, Perfect Match!, Rock & RosÃ©, Threads of Freedom, Viscose Collection"
15297,Rosalie|Truviscose Floral Side-Slit With Ruching Skirt,"A sleek bodycon silhouette with a side slit for effortless movement and elegance. Features a straight hem and concealed zip closure for a seamless finish. Crafted from 100% viscose for a soft, durable fit.",Skirt,virgio,1990,1195,39.95,"Colour:Off White, Fabric:Viscose, Gender:Women, GID_VWWSK24345011, GroupID:VWWSK24345011, Print:Floral, StyleID:VWWSK2434501101","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Manushi Chilar's Party Go-To's!, Natural Fabrics, Pink Snow, Rock & RosÃ©, Santa's Chic List, Skirts | Shorts, The Bloom Collective, Viscose Collection, White Bloom"
15299,Taylor Skirt|Floral Ruffle-Hem Skirt,"A playful yet refined mini skirt, designed with a fit-and-flare silhouette and a soft ruffled hem. Adorned with a vibrant floral print for a statement look. Crafted from 100% cotton for breathable comfort.",Skirt,virgio,1990,1795,9.8,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWSK24345014, GroupID:VWWSK24345014, Print:Floral, StyleID:VWWSK2434501401","ALL COLLECTIONS, Bottom wear, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Natural Fabrics, Rock & RosÃ©, Skirts | Shorts, The Bloom Collective, Threads of Freedom"
15301,Sza|Linen+ Mini Dress With Front Button,"A red sleeveless mini dress with a timeless fit-and-flare, and a gathered waist for a flattering silhouette, that doubles as a vest dress. Designed with a round neckline and a concealed zip closure, it is crafted from a viscose-linen blend for durability and breathability.",Dress,virgio,2390,2390,0.0,"Colour:Red, Fabric:Viscose, Gender:Women, GID_VWWDR24425072, GroupID:VWWDR24425072, Print:Solid, StyleID:VWWDR2442507201","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Crimson Night, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Manushi Chilar's Party Go-To's!, Natural Fabrics, Party Wear, Red Velvet, Rock & RosÃ©, Santa's Chic List, Soha's Pop Collection, The White Lotus, Vacation Vibe, Viscose Collection"
15303,Doja Shirt| Rescued Polyester Printed Roll-Up Sleeve Shirt,"This is an orange floral modern cargo-style shirt with a cropped silhouette, roll-up sleeves, and a structured collar. Detailed with functional front pockets and a curved hemline, itâ€™s crafted from rescued polyester for a refined yet sustainable finish.",Top,virgio,2790,2790,0.0,"Colour:Orange, Fabric:Recycled Polyster, Gender:Women, GID_VWWSH24341467, GroupID:VWWSH24341467, Print:Tropical, StyleID:VWWSH2434146701","ALL COLLECTIONS, Chasing Butterflies, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Rock & RosÃ©, Shirts and Blouses, The Bloom Collective, The Galentines Brunch, The White Lotus"
15305,Halsey|Viscose+ Off White Floral Co-Ords,"Off-white co-ord set featuring a gathered top, with mini shorts. V-neckline top with front placket. Drawstring detail shorts. Made from a viscose nylon blend, the fit is durable and long-lasting",Co-Ord,virgio,3380,3210,5.03,"Colour:Beige, Fabric:Viscose, Gender:Women, GID_VWWCO24352160, GroupID:VWWCO24352160, Print:Floral, StyleID:VWWCO2435216001","ALL COLLECTIONS, Casual Essentials, Chasing Butterflies, Co-ords, coord-sets, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Natural Fabrics, Perfect Match, Perfect Match!, Rock & RosÃ©, The Bloom Collective, The Galentines Brunch, The White Lotus, Viscose Collection"
15307,Taylor|Floral Co-Ord Set,"Our floral co-ord set features a crop top with a flared skirt. The top features a square neckline, with short puff sleeves. Mini skirt. Made from cotton, the fit is sustainable and eco-friendly",Co-Ord,virgio,3980,3590,9.8,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWCO24355014, GroupID:VWWCO24355014, Print:Floral, StyleID:VWWCO2435501401","ALL COLLECTIONS, Casual Essentials, Co-ords, coord-sets, Cotton Collection, Date Ready, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Kiss & Tell, Manushi Chilar's Party Go-To's!, Midnight Sapphire, Mystic Blue, Natural Fabrics, Perfect Match, Perfect Match!, Rock & RosÃ©, The Bloom Collective, Threads of Freedom"
15309,Britney Top|Linen+ Olive Rose Embroidered Vest,A olive structured sleeveless waistcoat with a V-neckline and intricate rose embroidery. Designed with a fitted bodycon silhouette and a tailored straight hem. Crafted from a premium viscose-linen blend for timeless elegance.,Top,virgio,2390,2390,0.0,"Colour:Olive, Fabric:Viscose, Gender:Women, GID_VWWBZ24345015, GroupID:VWWBZ24345015, Print:Embellished, StyleID:VWWBZ2434501501","ALL COLLECTIONS, Casual Essentials, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Mocha Mousse, Natural Fabrics, Rock & RosÃ©, Threads of Freedom, Tops, Topwear, Topwear veronica, Viscose Collection"
15311,Yara|Truviscose Front Button-Down Midi Dress,"Olive V-neck strappy midi dress. It's a button-down fit-and-flare dress that doubles as a stylish layering piece. Designed with functional pockets, and crafted from 100% viscose for a soft, durable finish",Dress,virgio,2590,2590,0.0,"Colour:Olive, Fabric:Viscose, Gender:Women, GID_VWWDR24345021, GroupID:VWWDR24345021, Print:Solid, StyleID:VWWDR2434502101","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Natural Fabrics, Rock & RosÃ©, Soha's Pop Collection, Vacation Vibe, Viscose Collection"
